id,title,isPartOf,publicationYear,doi,docType,docSubType,provider,collection,datePublished,issueNumber,volumeNumber,url,creator,publisher,language,pageStart,pageEnd,placeOfPublication,keyphrase,wordCount,pageCount,outputFormat
http://www.jstor.org/stable/10.7709/jnegroeducation.86.4.0439,<em>A Comparison of Reading and Math Achievement for African American Third Grade Students in Montessori and Other Magnet Schools</em>,The Journal of Negro Education,2017,10.7709/jnegroeducation.86.4.0439,article,research-article,jstor,,2017-01-01,4,86,http://www.jstor.org/stable/10.7709/jnegroeducation.86.4.0439,Katie Brown; Chance W. Lewis,Journal of Negro Education,en,439,448,,montessori; public montessori; montessori schools; students; montessori programs; magnet; american students; african; african american students; american montessori,5620,10,unigrams; bigrams; trigrams
http://www.jstor.org/stable/40027431,"Reclaiming Segregation-Era, African American Schoolhouses: Building on Symbols of Past Cooperation",The Journal of Negro Education,2005,10.2307/40027431,article,research-article,jstor,,2005-07-01,3,74,http://www.jstor.org/stable/40027431,Elgin L. Klugh,Journal of Negro Education,eng,246,259,,school; smithville school; community; glover school; negro education; upsilon lambda; iota upsilon; rosenwald; african; iul inc,8591,14,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2293917,Bibliography on the Education of Socially Disadvantaged Children and Youth,The Journal of Negro Education,1964,10.2307/2293917,article,research-article,jstor,,1964-07-01,3,33,http://www.jstor.org/stable/2293917,Doxey A. Wilkerson,Journal of Negro Education,eng,358,366,,education; disadvantaged; negro education; school; culturally deprived; children; disadvantaged children; culturally disadvantaged; stirrings; big cities,4261,9,unigrams; bigrams; trigrams
http://www.jstor.org/stable/20798346,Pedagogy of Self-Development: The Role the Black Church can have on African American Students,The Journal of Negro Education,2010,10.2307/20798346,article,research-article,jstor,,2010-07-01,3,79,http://www.jstor.org/stable/20798346,Carlos R. McCray; Cosette M. Grant; Floyd D. Beachum,Journal of Negro Education,eng,233,248,,black church; african; american students; african american students; capital; school; mccray; school leaders; education; educators,9782,16,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.82.4.0448,BOOK/MEDIA REVIEWS,The Journal of Negro Education,2013,10.7709/jnegroeducation.82.4.0448,article,book-review,jstor,,2013-01-01,4,82,http://www.jstor.org/stable/10.7709/jnegroeducation.82.4.0448,Christine E. Salboudis; Dr. Demetrios S. Spyridakis; Elizabeth Anderson,Journal of Negro Education,en,448,449,,segregation; anderson; negro education; integration; african; resegregation; rights movement; ethnic segregation; racial; civil rights movement,1183,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2966669,Integrated Schools in the Black Cities?,The Journal of Negro Education,1973,10.2307/2966669,article,research-article,jstor,,1973-07-01,3,42,http://www.jstor.org/stable/2966669,Buell G. Gallagher,Journal of Negro Education,eng,336,350,,desegregation; segregation; busing; compromise; atlanta; black cities; school; children; racial; negro education,8289,15,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2295345,A Critique of the Taeuber Index as a Measure of School Desegregation: A Case Study,The Journal of Negro Education,1987,10.2307/2295345,article,research-article,jstor,,1987-10-01,4,56,http://www.jstor.org/stable/2295345,Marvin J. Berlowitz; Martin L. Sapp,Journal of Negro Education,eng,475,484,,taeuber index; segregation; segregation indexes; indexes; school; residential segregation; cincinnati; negro education; desegregation; segregation curve,3529,10,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2293353,Bibliography,The Journal of Negro Education,1957,10.2307/2293353,article,misc,jstor,,1957-04-01,2,26,http://www.jstor.org/stable/2293353,,Journal of Negro Education,eng,173,181,,africa; among negroes; negro history; quarterly review; review; education; education among; segregation; education among negroes; history bulletin,5308,9,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2668180,Review Article,The Journal of Negro Education,1997,10.2307/2668180,article,book-review,jstor,,1997-10-01,4,66,http://www.jstor.org/stable/2668180,Edna H. Jones; Kofi Lomotey; Charles Teddlie,Journal of Negro Education,eng,546,549,,desegregation; education; teddlie; desegregation cases; louisiana; students; segregation; american students; schools; jure segregation,1416,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/25676111,Expanding Research Opportunities: Making the Argument for the Fit between HBCUs and Community-based Participatory Research,The Journal of Negro Education,2010,10.2307/25676111,article,research-article,jstor,,2010-01-01,1,79,http://www.jstor.org/stable/25676111,Kim Dobson Sydnor; Anita Smith Hawkins; Lorece V. Edwards,Journal of Negro Education,eng,79,86,,community; research; historically black; based participatory; participatory research; black colleges; institutions; health; faculty; negro education,4347,8,unigrams; bigrams; trigrams
http://www.jstor.org/stable/4129614,Impact of Brown on Multicultural Education of Hispanic Americans,The Journal of Negro Education,2004,10.2307/4129614,article,research-article,jstor,,2004-07-01,3,73,http://www.jstor.org/stable/4129614,A. Reynaldo Contreras,Journal of Negro Education,eng,314,327,,hispanic; education; schools; segregation; hispanic students; school segregation; children; hispanic children; orfield; desegregation,8860,14,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2294522,Bibliography,The Journal of Negro Education,1964,10.2307/2294522,article,misc,jstor,,1964-01-01,1,33,http://www.jstor.org/stable/2294522,Georgia E. Whitmore,Journal of Negro Education,eng,64,78,,africa; negro education; summer; govt print; phylon; africa report; harlem; addis ababa; african studies; west african,7439,15,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.84.1.0096,BOOK/MEDIA REVIEWS,The Journal of Negro Education,2015,10.7709/jnegroeducation.84.1.0096,article,research-article,jstor,,2015-01-01,1,84,http://www.jstor.org/stable/10.7709/jnegroeducation.84.1.0096,"Donald Mitchell, Jr.; Adriel A. Hilton; J. Luke Wood; Chance W. Lewis",Journal of Negro Education,en,96,98,,american males; african; african american males; experiences; education; postsecondary; colleges; institutional; postsecondary education; profit colleges,1913,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2294660,North Carolina's Rationale for Mandating Separate Schools: A Legal History,The Journal of Negro Education,1983,10.2307/2294660,article,research-article,jstor,,1983-07-01,3,52,http://www.jstor.org/stable/2294660,Bruce Beezer,Journal of Negro Education,eng,213,226,,carolina; schools; carolina supreme; separate schools; education; negro education; north carolina supreme; carolina supreme court; children; blacks,5946,14,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.84.3.0473,"Black Parents as Advocates, Motivators, and Teachers of Mathematics",The Journal of Negro Education,2015,10.7709/jnegroeducation.84.3.0473,article,research-article,jstor,,2015-01-01,3,84,http://www.jstor.org/stable/10.7709/jnegroeducation.84.3.0473,Ebony McGee; Margaret Beale Spencer,Journal of Negro Education,en,473,490,,african; mathematics; parents; american latino; students; african not hispanic; hispanic; female black; black parents; black students,21765,18,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.83.3.0371,The Expanding Gender and Racial Gap in American Higher Education,The Journal of Negro Education,2014,10.7709/jnegroeducation.83.3.0371,article,research-article,jstor,,2014-01-01,3,83,http://www.jstor.org/stable/10.7709/jnegroeducation.83.3.0371,Antoine M. Garibaldi,Journal of Negro Education,en,371,384,,gender; enrollment; african; graduation rates; education; college enrollment; gender gap; students; negro education; gender disparity,1935,14,unigrams; bigrams; trigrams
http://www.jstor.org/stable/40034554,The Effects of School Racial and Ethnic Composition on Academic Achievement During Adolescence,The Journal of Negro Education,2007,10.2307/40034554,article,research-article,jstor,,2007-04-01,2,76,http://www.jstor.org/stable/40034554,Hedwig Lee,Journal of Negro Education,eng,154,172,,school; ethnic composition; racial; racial ethnic composition; hispanic; academic achievement; proportion; school racial; variables; negro education,9837,19,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2295156,"Northern Philanthropy and the Emergence of Black Higher Education---Do --Gooders, Compromisers, or Co-Conspirators?",The Journal of Negro Education,1981,10.2307/2295156,article,research-article,jstor,,1981-07-01,3,50,http://www.jstor.org/stable/2295156,J. M. Stephen Peeps,Journal of Negro Education,eng,251,269,,education; negro education; colleges; black colleges; blacks; philanthropic; negro colleges; northern; philanthropists; philanthropy,7781,19,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.82.2.0139,Unpacking the Gender Gap in Postsecondary Participation among African Americans and Caucasians Using Hierarchical Generalized Linear Modeling,The Journal of Negro Education,2013,10.7709/jnegroeducation.82.2.0139,article,research-article,jstor,,2013-07-03,2,82,http://www.jstor.org/stable/10.7709/jnegroeducation.82.2.0139,Abebayehu Tekleselassie; Coretta Mallery; Jaehwa Choi,Journal of Negro Education,en,139,156,,enrollment; postsecondary enrollment; college enrollment; school; gender; home background; african; expectations; intercept; quintile,8617,18,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2668123,"""Now We Go to Their School"": Desegregation and Its Contemporary Legacy",The Journal of Negro Education,1999,10.2307/2668123,article,research-article,jstor,,1999-04-01,2,68,http://www.jstor.org/stable/2668123,Sue Ellen Henry; Abe Feuerstein,Journal of Negro Education,eng,164,181,,indigo; school; students; pairing; indigo middle; black students; desegregation; segregation; teachers; negro education,11057,18,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2295053,Mainstreaming: Implementing the Spirit of the Law,The Journal of Negro Education,1979,10.2307/2295053,article,research-article,jstor,,1979-07-01,3,48,http://www.jstor.org/stable/2295053,Mara Sapon-Shevin,Journal of Negro Education,eng,364,381,,mainstreaming; children; exceptional children; education; handicapped; handicapped children; negro education; special education; teachers; mentally retarded,7368,18,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2294195,American Education and Civil Rights in an International Perspective,The Journal of Negro Education,1965,10.2307/2294195,article,research-article,jstor,,1965-07-01,3,34,http://www.jstor.org/stable/2294195,Harold O. Lewis,Journal of Negro Education,eng,239,248,,education; racial discrimination; ncna english; states; united; american; african; foreign; africa; negroes,5302,10,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.88.3.0379,They hated me till I was one of the “good ones”<em>: Toward Understanding and Disrupting the Differential Racialization of Undergraduate African American STEM Majors</em>,The Journal of Negro Education,2019,10.7709/jnegroeducation.88.3.0379,article,research-article,jstor,,2019-07-01,3,88,http://www.jstor.org/stable/10.7709/jnegroeducation.88.3.0379,Vincent Basile; Ray Black,Journal of Negro Education,eng,379,390,,black students; differential racialization; stem majors; education; majors; negro education; conceptual framework; stem disciplines; basile; siren songs,6967,12,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2966899,Guest Editorial: Black Colleges-Bicentennial Offers Little Hope,The Journal of Negro Education,1976,10.2307/2966899,document,editorial,jstor,,1976-07-01,3,45,http://www.jstor.org/stable/2966899,William E. Sims,Journal of Negro Education,eng,219,224,,black colleges; education; black people; equal doctrine; bicentennial year; states; rights; regents; ten states; negro education,2580,6,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.88.2.0195,Book/Media Review,The Journal of Negro Education,2019,10.7709/jnegroeducation.88.2.0195,article,book-review,jstor,,2019-04-01,2,88,http://www.jstor.org/stable/10.7709/jnegroeducation.88.2.0195,Mary Louise Gomez; Cheryl Knott,Journal of Negro Education,eng,195,196,,libraries; public libraries; african; cheryl knott; spelman; access; louise gomez; philosophical underpinnings; hypersexual gangster; americans,1255,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.83.3.0256,Fulfilling the Promise of <em>Brown:</em> Examining Laws and Policies for Remediation,The Journal of Negro Education,2014,10.7709/jnegroeducation.83.3.0256,article,research-article,jstor,,2014-01-01,3,83,http://www.jstor.org/stable/10.7709/jnegroeducation.83.3.0256,Philip T. K. Daniel; Todd Walker,Journal of Negro Education,en,256,273,,education; african; segregation; negro education; schools; americans; policy; achievement; students; fourteenth amendment,10949,18,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.83.3.fm,Front Matter,The Journal of Negro Education,2014,10.7709/jnegroeducation.83.3.fm,article,research-article,jstor,,2014-01-01,3,83,http://www.jstor.org/stable/10.7709/jnegroeducation.83.3.fm,,Journal of Negro Education,en,i,iv,,negro education; howard university; term expiring; education howard; black people; editorial advisory; territories add; education howard university; journalnegroed gmailcom; issues,2261,6,unigrams; bigrams; trigrams
http://www.jstor.org/stable/3211267,Ralph Bunche: University and Diplomatic Legacies Fostering Innovative Paradigms,The Journal of Negro Education,2004,10.2307/3211267,article,research-article,jstor,,2004-04-01,2,73,http://www.jstor.org/stable/3211267,Beverly Lindsay,Journal of Negro Education,eng,105,115,,bunche; ralph bunche; university; chancellor; negro education; students; michigan; public; howard university; president,6872,11,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.84.3.0214,"Toward a Black Habitus: African Americans Navigating Systemic Inequalities within Home, School, and Community",The Journal of Negro Education,2015,10.7709/jnegroeducation.84.3.0214,article,research-article,jstor,,2015-01-01,3,84,http://www.jstor.org/stable/10.7709/jnegroeducation.84.3.0214,Richard Lofton; James Earl Davis,Journal of Negro Education,en,214,230,,african; systemic inequalities; americans; black habitus; habitus; american students; parents; community; neighborhood; negro education,19831,17,unigrams; bigrams; trigrams
http://www.jstor.org/stable/40026498,"Editor's Comment: To Rename or Remain ""The Journal of Negro Education""",The Journal of Negro Education,2006,10.2307/40026498,article,misc,jstor,,2006-01-01,1,75,http://www.jstor.org/stable/40026498,Frederick D. Harper,Journal of Negro Education,eng,1,3,,negro education; racial identifier; racial; african descent; change; name change; journals name; persons; african heritage; change the name,1830,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/25676095,Middle School Students' Perceptions of Caring Teacher Behaviors: Differences by Minority Status,The Journal of Negro Education,2009,10.2307/25676095,article,research-article,jstor,,2009-10-01,4,78,http://www.jstor.org/stable/25676095,Brandelyn Tosolt,Journal of Negro Education,eng,405,416,,caring; students; minority; teacher caring; caring teacher; behaviors; autonomous minority; involuntary minority; students who identified; voluntary minority,6970,12,unigrams; bigrams; trigrams
http://www.jstor.org/stable/4129607,The Administration of Court-Ordered School Desegregation in Urban School Districts: The Law and Experience,The Journal of Negro Education,2004,10.2307/4129607,article,research-article,jstor,,2004-07-01,3,73,http://www.jstor.org/stable/4129607,Richard C. Hunter,Journal of Negro Education,eng,218,229,,school desegregation; richmond; federal district; district; education; public school desegregation; public; richmond school; student; students,6791,12,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2966792,The Segregation Academy and the Law,The Journal of Negro Education,1973,10.2307/2966792,article,research-article,jstor,,1973-01-01,1,42,http://www.jstor.org/stable/2966792,Anthony M. Champagne,Journal of Negro Education,eng,58,66,,schools; private; private schools; fourteenth amendment; segregation academies; segregation; public; academy; desegregation; racially discriminatory,4735,9,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2966536,Front Matter,The Journal of Negro Education,1976,10.2307/2966536,article,misc,jstor,,1976-01-01,1,45,http://www.jstor.org/stable/2966536,,Journal of Negro Education,eng,,,,howard university; education; education howard; negro education; professor school; education howard university; school; associate professor; associate; summer,1275,8,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2294589,Bibliography,The Journal of Negro Education,1964,10.2307/2294589,article,misc,jstor,,1964-04-01,2,33,http://www.jstor.org/stable/2294589,Georgia E. Whitmire,Journal of Negro Education,eng,162,175,,negro education; africa; negro digest; negro history; american; library; phylon; university; negroes; interracial review,6876,14,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2967199,Review Article,The Journal of Negro Education,1994,10.2307/2967199,article,book-review,jstor,,1994-07-01,3,63,http://www.jstor.org/stable/2967199,John Dayton; Mark Whitman,Journal of Negro Education,eng,501,503,,whitman; desegregation; rehnquists; school desegregation; desegregation cases; plessy; whr memo; negro education; savage inequalities; excerpts,1275,3,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2295448,Tomorrow's White Teachers: A Response to the Holmes Group,The Journal of Negro Education,1988,10.2307/2295448,article,research-article,jstor,,1988-04-01,2,57,http://www.jstor.org/stable/2295448,G. Pritchy Smith,Journal of Negro Education,eng,178,194,,holmes group; minority; teacher; minority teachers; certification; education; golden rule; negro education; testing; competency,7079,17,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.86.3.0252,<em>Black and Brown Millennial Activism on a PWI Campus in the Era of Trump</em>,The Journal of Negro Education,2017,10.7709/jnegroeducation.86.3.0252,article,research-article,jstor,,2017-01-01,3,86,http://www.jstor.org/stable/10.7709/jnegroeducation.86.3.0252,Ginnie Logan; Brian A. Lightfoot; Ana Contreras,Journal of Negro Education,en,252,268,,activism; campus; engagement; minoritized; students; black and brown; campus climate; social; millennial activism; millennial,14686,17,unigrams; bigrams; trigrams
http://www.jstor.org/stable/41341125,Guest Editorial: Transforming the Field of Education to Serve the Needs of the Black Community: Implications for Critical Stakeholders,The Journal of Negro Education,2011,10.2307/41341125,article,misc,jstor,,2011-07-01,3,80,http://www.jstor.org/stable/41341125,Yolanda Sealey-Ruiz; Chance W. Lewis,Journal of Negro Education,eng,187,190,,black students; teachers; education; negro education; black teachers; sealey ruiz; black male; irvine; yolanda sealey; arne duncan,2336,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.83.3.0385,Why Are All the White Students Sitting Together in College? Impact <em>of Brown v. Board of Education</em> on Cross-Racial Interactions among Blacks and Whites,The Journal of Negro Education,2014,10.7709/jnegroeducation.83.3.0385,article,research-article,jstor,,2014-01-01,3,83,http://www.jstor.org/stable/10.7709/jnegroeducation.83.3.0385,Terrell L. Strayhorn; Royel M. Johnson,Journal of Negro Education,en,385,399,,racial interactions; students; cross racial interactions; diversity; education; college; white students; blacks; black students; negro education,8527,15,unigrams; bigrams; trigrams
http://www.jstor.org/stable/41341133,Pre-service Teachers' Knowledge for Teaching Algebra for Equity in the Middle Grades: A Preliminary Report,The Journal of Negro Education,2011,10.2307/41341133,article,research-article,jstor,,2011-07-01,3,80,http://www.jstor.org/stable/41341133,Irving A. Brown; Trina J. Davis; Gerald Kulm,Journal of Negro Education,eng,266,283,,mathematics; students; teachers; teaching; participants; algebra; service teachers; learning; negro education; pre service teachers,9112,18,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2295443,"The Brown Decision: Racism, Education, and Human Values",The Journal of Negro Education,1988,10.2307/2295443,article,research-article,jstor,,1988-04-01,2,57,http://www.jstor.org/stable/2295443,Kenneth B. Clark,Journal of Negro Education,eng,125,132,,brown decision; racially segregated; education; segregated schools; negro education; educational institutions; social; human values; human beings; social scientists,3046,8,unigrams; bigrams; trigrams
http://www.jstor.org/stable/25608730,Voices of Preservice Teachers on Teacher Quality Components in Urban Schools,The Journal of Negro Education,2009,10.2307/25608730,article,research-article,jstor,,2009-04-01,2,78,http://www.jstor.org/stable/25608730,Comfort O. Okpala; Jerono Rotich-Tanui; Jillian Ardley,Journal of Negro Education,eng,135,145,,teacher; preservice teachers; teacher quality; quality components; education; teacher quality components; teaching; teacher preparation; quality teachers; participants,5093,11,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2295248,African American Scholarship and the Evolution of Multicultural Education,The Journal of Negro Education,1992,10.2307/2295248,article,research-article,jstor,,1992-07-01,3,61,http://www.jstor.org/stable/2295248,James A. Banks,Journal of Negro Education,eng,273,286,,multicultural education; african; intergroup education; ethnic studies; woodson; ethnic; education movement; american; movement; scholars,6498,14,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2293931,Review Article,The Journal of Negro Education,1966,10.2307/2293931,article,book-review,jstor,,1966-01-01,1,35,http://www.jstor.org/stable/2293931,Earle H. West; Alan P. Grimes,Journal of Negro Education,eng,75,76,,equality; professor grimes; legislative reapportionment; reapportionment baker; swords earle; cites federalist; sameness doubtless; sameness; grimes cites; education,521,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2967378,Front Matter,The Journal of Negro Education,1994,10.2307/2967378,article,misc,jstor,,1994-04-01,2,63,http://www.jstor.org/stable/2967378,,Journal of Negro Education,eng,,,,howard university; negro education; education howard; department; editorial advisory; cumulative index; education howard university; advisory board; abstracts; psychoeducational studies,1287,6,unigrams; bigrams; trigrams
http://www.jstor.org/stable/40034598,Back Matter,The Journal of Negro Education,2007,10.2307/40034598,article,misc,jstor,,2007-07-01,3,76,http://www.jstor.org/stable/40034598,,Journal of Negro Education,eng,,,,education; negro education; howard university; school; african; professor; associate professor; research; educational research; education howard,4673,15,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2295605,"Dysconscious Racism: Ideology, Identity, and the Miseducation of Teachers",The Journal of Negro Education,1991,10.2307/2295605,article,research-article,jstor,,1991-04-01,2,60,http://www.jstor.org/stable/2295605,Joyce E. King,Journal of Negro Education,eng,133,146,,inequity; students; education; racial inequity; racism; negro education; social; liberatory; explanations; miseducation,6458,14,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2966775,"The Struggle for Equal Education in Kentucky, 1866-1884",The Journal of Negro Education,1977,10.2307/2966775,article,research-article,jstor,,1977-07-01,3,46,http://www.jstor.org/stable/2966775,Victor B. Howard,Journal of Negro Education,eng,305,328,,kentucky; ben runkle; bureau; negro education; education; blacks; louisville; sidney burbank; bureau records; freedmens bureau,12226,24,unigrams; bigrams; trigrams
http://www.jstor.org/stable/3211248,Interest Convergence and Desegregation in the Ohio Valley,The Journal of Negro Education,2003,10.2307/3211248,article,research-article,jstor,,2003-07-01,3,72,http://www.jstor.org/stable/3211248,Patricia Randolph Leigh,Journal of Negro Education,eng,269,296,,lincoln heights; evandale; woodlawn; district; school; psd consolidation; consolidation; incorporation; princeton; negro education,15833,28,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.84.3.0507,"B<span class=""small-caps"">ook</span>/M<span class=""small-caps"">edia</span> R<span class=""small-caps"">eviews</span>",The Journal of Negro Education,2015,10.7709/jnegroeducation.84.3.0507,article,research-article,jstor,,2015-01-01,3,84,http://www.jstor.org/stable/10.7709/jnegroeducation.84.3.0507,Derrick R. Brooms; Fred A. Bonner II,Journal of Negro Education,en,507,508,,black male; bonner; brown diggs; african; womanist; male success; negro education; gifted; frameworks; bauchi state,2575,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2696233,Booker T. Washington and Progressive Education: An Experimentalist Approach to Curriculum Development and Reform,The Journal of Negro Education,2000,10.2307/2696233,article,research-article,jstor,,2000-07-01,3,69,http://www.jstor.org/stable/2696233,Donald Generals,Journal of Negro Education,eng,215,234,,tuskegee; education; washington; curriculum; progressive education; students; pestalozzi; negro education; social; booker,12844,20,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2966912,Mary McLeod Bethune-The Educator; Also Including a Selected Annotated Bibliography,The Journal of Negro Education,1976,10.2307/2966912,article,research-article,jstor,,1976-07-01,3,45,http://www.jstor.org/stable/2966912,Dolores C. Leffall; Janet L. Sims,Journal of Negro Education,eng,342,359,,bethune; mcleod bethune; mary mcleod; mary mcleod bethune; bethune cookman; mary bethune; negro women; cookman college; negro education; bethune spoke,7320,18,unigrams; bigrams; trigrams
http://www.jstor.org/stable/4129605,"Nixon's ""Southern Strategy"" and Forces against Brown",The Journal of Negro Education,2004,10.2307/4129605,article,research-article,jstor,,2004-07-01,3,73,http://www.jstor.org/stable/4129605,Frank Brown,Journal of Negro Education,eng,191,208,,schools; charter schools; desegregation; school desegregation; voucher; vouchers; education; children; public; students,11412,18,unigrams; bigrams; trigrams
http://www.jstor.org/stable/25608712,Front Matter,The Journal of Negro Education,2009,10.2307/25608712,article,misc,jstor,,2009-01-01,1,78,http://www.jstor.org/stable/25608712,,Journal of Negro Education,eng,,,,negro education; howard university; term expiring; jennifer mcintosh; education howard; michael guilbault; black people; issues incident; education howard university; dionne danns,1321,5,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.83.3.0327,The Journey of an African American Teacher Before and After <em>Brown v. Board of Education</em>,The Journal of Negro Education,2014,10.7709/jnegroeducation.83.3.0327,article,research-article,jstor,,2014-01-01,3,83,http://www.jstor.org/stable/10.7709/jnegroeducation.83.3.0327,Martha Lash; Monica Ratcliffe,Journal of Negro Education,en,327,337,,african; miss miller; teachers; american; education; teaching; lincoln; american teachers; schools; students,7629,11,unigrams; bigrams; trigrams
http://www.jstor.org/stable/3211283,Review Article,The Journal of Negro Education,2001,10.2307/3211283,article,book-review,jstor,,2001-10-01,4,70,http://www.jstor.org/stable/3211283,"L. T. C. Tyrone Brown; Rod Andrew, <suffix>Jr.</suffix>",Journal of Negro Education,eng,298,299,,military; desegregation; southern military; cadets; school desegregation; military schools; military colleges; military school; colleges; andrew,1150,2,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2295364,A Successful Alternative to Traditional Education: Seattle Middle College High School at Seattle Central Community College,The Journal of Negro Education,1992,10.2307/2295364,article,research-article,jstor,,1992-10-01,4,61,http://www.jstor.org/stable/2295364,Alice V. Houston; Susan M. Byers; Doug Danner,Journal of Negro Education,eng,463,470,,students; school; seattle; credits; college; community college; school credits; negro education; seattle central; dropout,3202,8,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.84.2.0111,The 2014 Charles H. Thompson Lecture-Colloquium Presentation. School “Outer-gration” and “Tokenism”: Segregated Black Educators Critique the Promise of Education Reform in the Civil Rights Act of 1964,The Journal of Negro Education,2015,10.7709/jnegroeducation.84.2.0111,article,research-article,jstor,,2015-01-01,2,84,http://www.jstor.org/stable/10.7709/jnegroeducation.84.2.0111,Vanessa Siddle Walker,Journal of Negro Education,en,111,124,,black educators; desegregation; black children; teachers; negro education; integration; merger; schools; school; equality,8733,14,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2294455,A Social Psychological View of the Predominantly Negro College,The Journal of Negro Education,1967,10.2307/2294455,article,research-article,jstor,,1967-07-01,3,36,http://www.jstor.org/stable/2294455,Thomas F. Pettigrew,Journal of Negro Education,eng,274,285,,predominantly negro; negroes; racial; negro colleges; interracial; schools; college; predominantly negro colleges; negro american; education,6174,12,unigrams; bigrams; trigrams
http://www.jstor.org/stable/10.7709/jnegroeducation.88.2.0198,Book/Media Review,The Journal of Negro Education,2019,10.7709/jnegroeducation.88.2.0198,article,book-review,jstor,,2019-04-01,2,88,http://www.jstor.org/stable/10.7709/jnegroeducation.88.2.0198,Al-Tony Gilmore; David A. Varel,Journal of Negro Education,eng,198,201,,allison davis; black scholar; social; ornstein; education; sociologists anthropologists; lost black scholar; tony gilmore; deep south; hampton,2737,4,unigrams; bigrams; trigrams
http://www.jstor.org/stable/2293333,Virginia School Desegregation Affirmed,The Journal of Negro Education,1957,10.2307/2293333,article,research-article,jstor,,1957-01-01,1,26,http://www.jstor.org/stable/2293333,,Journal of Negro Education,eng,92,96,,school; plaintiffs; supreme; defendants; administrative remedies; injunctive relief; injunction; action; desegregation; constitution,2927,5,unigrams; bigrams; trigrams
http://www.jstor.org/stable/40034566,"The Tests are Written for the Dogs: ""The Journal of Negro Education"", African American Children, and the Intelligence Testing Movement in Historical Perspective",The Journal of Negro Education,2007,10.2307/40034566,article,research-article,jstor,,2007-07-01,3,76,http://www.jstor.org/stable/40034566,V. P. Franklin,Journal of Negro Education,eng,216,229,,negro education; intelligence; intelligence tests; negro children; children; mental; yearbook; african; testing; white children,9590,14,unigrams; bigrams; trigrams
http://www.jstor.org/stable/41341159,Creating a Grassroots Movement to Transform Public Schools: Quality Education as a Constitutional Right,The Journal of Negro Education,2011,10.2307/41341159,article,book-review,jstor,,2011-10-01,4,80,http://www.jstor.org/stable/41341159,Demetrios S. Spyridakis; Theresa Perry; Robert P. Moses; Joan T. Wynne; Ernesto Cortes <suffix>Jr.</suffix>; Lisa Delpit,Journal of Negro Education,eng,536,537,,algebra project; lisa delpit; students; baltimore algebra; ernesto cortes; education; robert moses; rights; grassroots movement; baltimore algebra project,1069,2,unigrams; bigrams; trigrams
